1,6139,0.96,-0.22,0.16,-0.00,-0.07,-0.31,-0.44,-2485,-3505,6993,8,-3,-1,0,0,0,-2
2,6177,1.00,0.04,-0.05,0.05,-0.10,0.10,0.08,559,485,8735,0,-2,0,0,0,0,-2
3,6254,0.94,0.03,0.31,-0.11,0.29,-0.64,-0.02,-4350,-1313,6684,5,2,0,0,0,0,-2
4,6322,0.98,-0.05,0.17,-0.01,0.01,-0.35,-0.11,-3473,-957,5859,1,-7,-2,0,0,0,-2
5,6403,0.60,0.38,0.20,-0.68,1.56,-0.86,0.19,-8802,-11908,5454,91,-3,0,0,0,0,-2
0,6486,0.97,-0.19,0.14,-0.01,-0.04,-0.28,-0.37,-2520,-3550,7069,8,-3,-1,0,0,0,-2
1,6847,0.99,0.01,-0.14,0.06,-0.13,0.29,0.00,2198,-338,8504,1,-2,0,0,0,0,-2
2,6878,1.00,0.04,-0.05,0.05,-0.11,0.10,0.08,566,493,8730,0,-2,0,0,0,0,-2
3,6953,0.94,0.04,0.31,-0.14,0.36,-0.64,-0.02,-4367,-1311,6689,5,2,0,0,0,0,-2
4,7021,0.98,-0.05,0.16,-0.02,0.02,-0.33,-0.11,-3462,-968,5874,1,-7,-1,0,0,0,-2
5,7102,0.04,0.52,-0.05,-0.85,3.08,-1.07,0.13,-8815,-11908,5439,91,-3,0,0,0,0,-2
0,7184,0.98,-0.15,0.13,-0.02,0.00,-0.25,-0.30,-2509,-3546,7058,8,-3,-1,0,0,0,-2
1,7567,0.99,0.01,-0.14,0.07,-0.15,0.29,0.00,2192,-337,8497,1,-2,0,0,0,0,-2
2,7598,1.00,0.04,-0.05,0.06,-0.13,0.10,0.08,567,492,8713,0,-2,0,0,0,0,-2
3,7671,0.93,0.05,0.31,-0.17,0.43,-0.64,-0.01,-4357,-1312,6698,5,2,0,0,0,0,-2
4,7742,0.99,-0.05,0.16,-0.03,0.04,-0.31,-0.10,-3477,-968,5869,1,-7,-1,0,0,0,-2
5,7820,-0.55,0.39,-0.33,-0.66,-1.67,-1.07,0.01,-8806,-11903,5463,91,-3,0,0,0,0,-2
0,7903,0.98,-0.13,0.12,-0.04,0.04,-0.24,-0.26,-2512,-3553,7060,8,-3,-1,0,0,0,-2
1,8286,0.99,0.01,-0.14,0.08,-0.16,0.29,0.00,2192,-339,8506,1,-2,0,0,0,0,-2
2,8318,1.00,0.04,-0.05,0.07,-0.15,0.10,0.08,575,498,8724,0,-2,0,0,0,0,-2
3,8390,0.93,0.06,0.31,-0.19,0.50,-0.64,-0.01,-4363,-1306,6690,5,2,0,0,0,0,-2
4,8462,0.99,-0.05,0.15,-0.03,0.05,-0.31,-0.10,-3472,-960,5881,1,-7,-2,0,0,0,-2
5,8539,-0.86,0.09,-0.48,-0.17,-0.64,-1.01,0.01,-8807,-11909,5458,91,-3,0,0,0,0,-2
0,8622,0.99,-0.11,0.12,-0.05,0.08,-0.23,-0.23,-2520,-3537,7046,8,-3,-1,0,0,0,-2
1,9005,0.99,0.01,-0.14,0.08,-0.18,0.29,0.00,2204,-338,8507,1,-2,0,0,0,0,-2
2,9038,0.99,0.04,-0.05,0.08,-0.16,0.10,0.08,571,498,8722,0,-2,0,0,0,0,-2
3,9109,0.92,0.07,0.31,-0.22,0.57,-0.64,-0.01,-4360,-1318,6692,5,2,0,0,0,0,-2
4,9182,0.99,-0.04,0.15,-0.04,0.07,-0.30,-0.10,-3462,-963,5860,1,-7,-1,0,0,0,-2
5,9259,-0.78,-0.24,-0.42,0.40,1.19,-1.00,0.04,-8807,-11905,5456,90,-3,0,0,0,0,-2
0,9339,0.99,-0.10,0.12,-0.07,0.11,-0.23,-0.22,-2516,-3547,7048,8,-3,-1,0,0,0,-2
1,9724,0.99,0.01,-0.14,0.09,-0.20,0.29,0.00,2203,-344,8502,1,-2,0,0,0,0,-2
2,9758,0.99,0.04,-0.05,0.09,-0.18,0.10,0.08,567,498,8720,0,-2,0,0,0,0,-2
3,9829,0.92,0.08,0.31,-0.25,0.63,-0.64,-0.01,-4353,-1320,6699,5,2,0,0,0,0,-2
4,9902,0.99,-0.04,0.15,-0.04,0.08,-0.30,-0.10,-3469,-969,5883,1,-7,-1,0,0,0,-2
5,9977,-0.36,-0.45,-0.18,0.80,2.00,-1.02,0.04,-8817,-11905,5444,91,-3,0,0,0,0,-2
0,10057,0.98,-0.10,0.12,-0.08,0.14,-0.22,-0.21,-2515,-3544,7038,8,-3,-1,0,0,0,-2
1,10443,0.98,0.02,-0.14,0.10,-0.21,0.29,0.00,2187,-335,8500,1,-2,0,0,0,0,-2
2,10478,0.99,0.04,-0.05,0.09,-0.19,0.10,0.08,571,497,8716,0,-2,0,0,0,0,-2
3,10548,0.91,0.09,0.30,-0.28,0.70,-0.64,-0.01,-4371,-1302,6696,5,2,0,0,0,0,-2
4,10622,0.99,-0.04,0.15,-0.05,0.09,-0.30,-0.10,-3469,-958,5873,1,-7,-2,0,0,0,-2
5,10697,0.23,-0.47,0.15,0.84,-2.30,-1.02,0.04,-8806,-11916,5450,90,-3,0,0,0,0,-2
0,10776,0.98,-0.09,0.12,-0.10,0.18,-0.22,-0.21,-2514,-3540,7049,8,-3,-1,0,0,0,1
1,11161,0.98,0.02,-0.14,0.11,-0.23,0.29,0.00,2197,-335,8508,1,-2,0,0,0,0,1
2,11198,0.99,0.04,-0.04,0.10,-0.21,0.10,0.08,574,504,8716,0,-2,0,0,0,0,1
3,11267,0.90,0.10,0.30,-0.30,0.76,-0.64,-0.01,-4351,-1316,6688,5,2,0,0,0,0,1
4,11342,0.99,-0.04,0.15,-0.06,0.11,-0.30,-0.10,-3469,-963,5874,1,-7,-1,0,0,0,1
5,11416,0.71,-0.27,0.41,0.51,-1.42,-1.02,0.03,-8814,-11902,5451,90,-3,0,0,0,0,1
0,11495,0.98,-0.09,0.12,-0.11,0.21,-0.22,-0.20,-2514,-3540,7053,8,-3,-1,0,0,0,1
1,11881,0.98,0.02,-0.14,0.12,-0.24,0.29,0.00,2193,-342,8504,1,-2,0,0,0,0,1
2,11918,0.99,0.04,-0.04,0.11,-0.22,0.10,0.08,578,492,8720,0,-2,0,0,0,0,1
3,11984,0.89,0.11,0.30,-0.33,0.83,-0.64,-0.01,-4355,-1315,6676,5,2,0,0,0,0,1
4,12061,0.99,-0.04,0.15,-0.06,0.12,-0.30,-0.10,-3468,-966,5869,1,-7,-2,0,0,0,1
5,12135,0.87,0.05,0.49,-0.05,0.23,-1.02,0.04,-8813,-11915,5463,90,-3,0,0,0,0,1
0,12214,0.98,-0.09,0.12,-0.13,0.25,-0.22,-0.20,-2523,-3545,7040,8,-3,-1,0,0,0,1
1,12600,0.98,0.02,-0.14,0.12,-0.26,0.29,0.00,2196,-341,8511,1,-2,0,0,0,0,1
2,12617,0.99,0.04,-0.04,0.12,-0.24,0.10,0.08,560,495,8723,0,-2,0,0,0,0,1
3,12703,0.88,0.11,0.30,-0.36,0.89,-0.64,-0.01,-4350,-1312,6678,5,2,0,0,0,0,1
4,12782,0.99,-0.04,0.15,-0.07,0.14,-0.29,-0.10,-3469,-966,5858,1,-7,-2,0,0,0,1
5,12854,0.65,0.34,0.35,-0.58,1.49,-1.02,0.04,-8804,-11901,5462,90,-3,0,0,0,0,1
0,12932,0.98,-0.08,0.12,-0.15,0.28,-0.22,-0.20,-2519,-3541,7057,8,-3,-1,0,0,0,1
1,13320,0.98,0.02,-0.14,0.13,-0.28,0.29,0.00,2195,-344,8498,1,-2,0,0,0,0,1
2,13338,0.99,0.04,-0.04,0.13,-0.26,0.10,0.08,569,487,8723,0,-2,0,0,0,0,1
3,13422,0.87,0.12,0.29,-0.38,0.94,-0.64,-0.01,-4366,-1312,6680,5,2,0,0,0,0,1
4,13502,0.98,-0.04,0.15,-0.08,0.15,-0.29,-0.10,-3472,-968,5884,1,-7,-1,0,0,0,1
5,13573,0.14,0.48,0.06,-0.86,2.61,-1.02,0.04,-8817,-11896,5453,91,-3,0,0,0,0,1
0,13650,0.97,-0.08,0.13,-0.16,0.32,-0.22,-0.20,-2511,-3549,7053,8,-3,-1,0,0,0,1
1,14039,0.98,0.02,-0.14,0.14,-0.29,0.29,0.00,2197,-329,8510,1,-2,0,0,0,0,1
2,14058,0.99,0.04,-0.04,0.13,-0.27,0.10,0.08,563,492,8734,0,-2,0,0,0,0,1
3,14142,0.86,0.13,0.29,-0.41,1.00,-0.64,-0.01,-4361,-1305,6696,5,2,0,0,0,0,1
4,14222,0.98,-0.04,0.15,-0.08,0.16,-0.29,-0.10,-3465,-955,5872,1,-7,-2,0,0,0,1
5,14292,-0.43,0.41,-0.26,-0.76,-1.88,-1.02,0.04,-8813,-11920,5461,91,-3,0,0,0,0,1
0,14369,0.97,-0.08,0.13,-0.18,0.35,-0.22,-0.20,-2516,-3537,7046,8,-3,-1,0,0,0,1
1,14757,0.98,0.02,-0.14,0.15,-0.31,0.29,0.00,2201,-331,8493,1,-2,0,0,0,0,1
2,14779,0.99,0.04,-0.04,0.14,-0.29,0.10,0.08,572,494,8724,0,-2,0,0,0,0,1
3,14860,0.84,0.14,0.28,-0.44,1.06,-0.64,-0.01,-4360,-1308,6679,5,2,0,0,0,0,1
4,14943,0.98,-0.04,0.15,-0.09,0.18,-0.29,-0.10,-3461,-962,5861,1,-7,-2,0,0,0,1
5,15011,-0.81,0.16,-0.46,-0.32,-1.05,-1.02,0.04,-8803,-11904,5443,91,-3,0,0,0,0,1
0,15087,0.97,-0.08,0.13,-0.20,0.39,-0.22,-0.20,-2526,-3534,7064,8,-3,-1,0,0,0,1
1,15476,0.98,0.01,-0.14,0.15,-0.31,0.27,-0.02,2192,-339,8495,-1,0,-1,0,0,0,1
2,15499,0.99,0.04,-0.04,0.15,-0.30,0.10,0.08,573,508,8723,0,-1,0,0,0,0,1
3,15579,0.83,0.15,0.28,-0.46,1.11,-0.64,-0.01,-4359,-1319,6696,5,2,0,0,0,0,1
4,15662,0.98,-0.03,0.15,-0.10,0.19,-0.29,-0.10,-3463,-958,5868,1,-7,-2,0,0,0,1
5,15730,-0.83,-0.17,-0.46,0.27,0.94,-1.02,0.04,-8822,-11909,5458,90,-3,0,0,0,0,1
0,15826,0.97,-0.07,0.13,-0.21,0.42,-0.22,-0.20,-2511,-3545,7040,8,-3,-1,0,0,0,1
1,16195,0.98,0.01,-0.13,0.15,-0.31,0.26,-0.03,2187,-331,8503,-1,0,-1,0,0,0,1
2,16218,0.99,0.04,-0.04,0.15,-0.31,0.09,0.07,575,499,8726,-1,-1,-1,0,0,0,1
3,16299,0.81,0.16,0.27,-0.49,1.17,-0.64,-0.01,-4354,-1313,6688,5,2,0,0,0,0,1
4,16382,0.98,-0.03,0.16,-0.10,0.21,-0.31,-0.10,-3463,-962,5877,1,-7,-1,0,0,0,1
5,16449,-0.48,-0.42,-0.25,0.73,1.78,-1.02,0.04,-8812,-11907,5461,90,-3,0,0,0,0,1
0,16544,0.96,-0.07,0.13,-0.23,0.46,-0.22,-0.20,-2511,-3551,7066,8,-3,-1,0,0,0,1
1,16914,0.98,0.00,-0.13,0.15,-0.30,0.26,-0.03,2189,-335,8501,-1,0,-1,0,0,0,1
2,16939,0.99,0.04,-0.03,0.15,-0.31,0.08,0.06,566,492,8726,-1,0,0,0,0,0,1
3,17016,0.81,0.14,0.28,-0.50,1.20,-0.63,-0.05,-4360,-1313,6686,-1,-1,0,0,0,0,1
4,17102,0.98,-0.03,0.15,-0.11,0.22,-0.30,-0.10,-3470,-967,5876,1,-7,-1,0,0,0,1
5,17168,0.09,-0.48,0.07,0.87,-2.74,-1.02,0.04,-8812,-11914,5456,90,-3,0,0,0,0,1
0,17262,0.96,-0.07,0.13,-0.25,0.49,-0.22,-0.20,-2505,-3554,7061,8,-3,-1,0,0,0,1
1,17634,0.98,0.00,-0.13,0.15,-0.30,0.26,-0.04,2197,-337,8496,-1,0,0,0,0,0,1
2,17658,0.99,0.03,-0.03,0.15,-0.31,0.07,0.06,572,493,8729,-1,-1,-1,0,0,0,1
3,17735,0.81,0.12,0.28,-0.51,1.22,-0.60,-0.10,-4359,-1316,6688,-1,-1,-1,0,0,0,1
4,17822,0.98,-0.03,0.15,-0.12,0.23,-0.30,-0.10,-3471,-968,5865,1,-7,-2,0,0,0,1
5,17888,0.61,-0.33,0.36,0.62,-1.60,-1.02,0.04,-8813,-11908,5462,91,-3,0,0,0,0,1
0,17982,0.95,-0.07,0.13,-0.26,0.53,-0.22,-0.20,-2524,-3543,7053,8,-3,-1,0,0,0,1
1,18353,0.98,0.00,-0.13,0.15,-0.30,0.25,-0.04,2196,-345,8513,-1,0,0,0,0,0,1
2,18378,0.99,0.03,-0.03,0.15,-0.31,0.07,0.06,568,496,8731,-1,-1,-1,0,0,0,1
3,18455,0.80,0.10,0.28,-0.51,1.23,-0.59,-0.13,-4369,-1312,6699,0,0,0,0,0,0,1
4,18542,0.97,-0.04,0.19,-0.12,0.23,-0.38,-0.11,-3471,-966,5849,-1,0,-1,0,0,0,1
5,18607,0.87,-0.03,0.49,0.10,-0.38,-1.02,0.04,-8817,-11908,5463,90,-3,0,0,0,0,1
0,18701,0.95,-0.07,0.13,-0.28,0.56,-0.22,-0.20,-2510,-3540,7053,8,-3,-1,0,0,0,1
1,19072,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2201,-338,8506,0,0,-1,0,0,0,1
2,19098,0.99,0.03,-0.03,0.15,-0.31,0.07,0.06,563,491,8715,-1,-1,-1,0,0,0,1
3,19173,0.80,0.09,0.28,-0.52,1.24,-0.58,-0.14,-4352,-1310,6677,-1,0,0,0,0,0,1
4,19262,0.97,-0.04,0.22,-0.12,0.23,-0.44,-0.13,-3465,-962,5861,-1,0,-1,0,0,0,1
5,19325,0.74,0.28,0.40,-0.47,1.32,-1.02,0.04,-8812,-11912,5443,91,-3,0,0,0,0,1
0,19419,0.94,-0.06,0.14,-0.29,0.59,-0.22,-0.20,-2516,-3545,7055,8,-3,-1,0,0,0,1
1,19790,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2186,-342,8503,0,-1,-1,0,0,0,1
2,19819,0.99,0.03,-0.03,0.15,-0.31,0.07,0.06,567,494,8721,-1,-1,-1,0,0,0,1
3,19892,0.80,0.09,0.28,-0.52,1.24,-0.58,-0.15,-4357,-1309,6688,-1,-1,0,0,0,0,1
4,19982,0.96,-0.04,0.24,-0.11,0.23,-0.47,-0.13,-3467,-961,5879,-1,0,-1,0,0,0,1
5,20044,0.28,0.47,0.13,-0.83,2.18,-1.02,0.04,-8807,-11903,5468,90,-3,0,0,0,0,1
0,20137,0.94,-0.10,0.16,-0.30,0.60,-0.25,-0.28,-2516,-3547,7055,-1,0,-1,0,0,0,1
1,20510,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2196,-338,8510,-1,0,-1,0,0,0,1
2,20538,0.99,0.03,-0.03,0.15,-0.31,0.07,0.06,560,495,8723,-1,0,-1,0,0,0,1
3,20611,0.80,0.09,0.28,-0.52,1.24,-0.57,-0.16,-4357,-1310,6679,0,-1,0,0,0,0,1
4,20703,0.96,-0.04,0.25,-0.11,0.23,-0.49,-0.14,-3472,-965,5869,-1,-1,-1,0,0,0,1
5,20764,-0.31,0.45,-0.19,-0.82,-2.12,-1.02,0.04,-8814,-11905,5464,90,-3,0,0,0,0,1
0,20855,0.93,-0.13,0.19,-0.30,0.59,-0.28,-0.35,-2513,-3548,7058,-1,0,-1,0,0,0,1
1,21228,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2200,-324,8507,-1,-1,0,0,0,0,1
2,21259,0.99,0.03,-0.03,0.15,-0.30,0.07,0.06,565,493,8718,-1,0,-1,0,0,0,1
3,21329,0.80,0.08,0.28,-0.52,1.24,-0.57,-0.16,-4365,-1313,6696,-1,-1,0,0,0,0,1
4,21402,0.96,-0.04,0.26,-0.11,0.23,-0.51,-0.14,-3463,-972,5865,-1,-1,-1,0,0,0,1
5,21483,-0.75,0.23,-0.43,-0.44,-1.30,-1.02,0.04,-8812,-11909,5442,91,-3,0,0,0,0,1
0,21574,0.92,-0.14,0.20,-0.30,0.59,-0.29,-0.39,-2509,-3548,7054,-1,-1,-1,0,0,0,1
1,21948,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2202,-340,8484,0,0,0,0,0,0,1
2,21979,0.99,0.03,-0.03,0.15,-0.30,0.06,0.06,574,493,8733,0,-1,-1,0,0,0,1
3,22048,0.80,0.08,0.28,-0.52,1.24,-0.57,-0.16,-4358,-1304,6694,-1,0,0,0,0,0,1
4,22123,0.96,-0.04,0.26,-0.11,0.23,-0.51,-0.14,-3478,-957,5865,-1,0,-1,0,0,0,1
5,22202,-0.86,-0.09,-0.48,0.13,0.55,-1.02,0.04,-8812,-11918,5468,90,-3,0,0,0,0,1
0,22292,0.92,-0.15,0.21,-0.30,0.58,-0.30,-0.41,-2513,-3551,7074,-1,0,-1,0,0,0,1
1,22667,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2201,-331,8511,0,-1,-1,0,0,0,1
2,22699,0.99,0.03,-0.03,0.15,-0.30,0.06,0.06,564,501,8721,-1,-1,-1,0,0,0,1
3,22767,0.80,0.08,0.28,-0.52,1.24,-0.57,-0.16,-4365,-1302,6667,-1,0,0,0,0,0,1
4,22842,0.96,-0.04,0.26,-0.11,0.23,-0.52,-0.14,-3473,-955,5868,-1,-1,-1,0,0,0,1
5,22941,-0.58,-0.38,-0.31,0.65,1.62,-1.02,0.04,-8817,-11913,5444,90,-3,0,0,0,0,-1
0,23011,0.92,-0.16,0.21,-0.30,0.58,-0.30,-0.43,-2514,-3548,7042,-1,-1,-1,0,0,0,-1
1,23386,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2186,-338,8520,-1,-1,-1,0,0,0,-1
2,23418,0.99,0.03,-0.03,0.15,-0.30,0.06,0.06,560,506,8720,-1,0,-1,0,0,0,-1
3,23487,0.80,0.08,0.28,-0.52,1.24,-0.57,-0.16,-4367,-1306,6688,-1,0,0,0,0,0,-1
4,23563,0.96,-0.04,0.27,-0.11,0.23,-0.52,-0.14,-3470,-964,5873,-1,-1,-1,0,0,0,-1
5,23641,-0.05,-0.49,-0.01,0.87,2.94,-1.02,0.04,-8813,-11908,5465,91,-3,0,0,0,0,-1
0,23729,0.92,-0.16,0.22,-0.30,0.58,-0.31,-0.43,-2516,-3538,7060,-1,-1,0,0,0,0,-1
1,24104,0.98,-0.00,-0.13,0.15,-0.30,0.25,-0.04,2187,-335,8520,0,-1,0,0,0,0,-1
2,24138,0.99,0.03,-0.03,0.15,-0.30,0.06,0.06,433,468,8674,-1,-1,-2,0,0,0,-1
3,24205,0.80,0.08,0.28,-0.52,1.24,-0.57,-0.16,-4452,-1334,6654,-2,-5,4,0,0,0,-1
4,24283,0.96,-0.04,0.27,-0.11,0.22,-0.52,-0.14,-3426,-860,5985,1,-1,-1,0,0,0,-1
5,24359,0.50,-0.39,0.30,0.71,-1.77,-1.02,0.04,-9257,-11936,5373,90,-2,0,0,0,0,-1
0,24448,0.92,-0.16,0.22,-0.28,0.53,-0.32,-0.43,-2456,-4241,7130,-2,-1,3,0,0,0,-1
1,24824,0.98,0.01,-0.13,0.17,-0.35,0.25,-0.03,2205,-378,8761,4,0,-4,0,0,0,-1
2,24858,0.98,0.04,-0.02,0.17,-0.35,0.06,0.07,344,672,9241,7,0,1,0,0,0,-1
3,24924,0.82,0.10,0.27,-0.50,1.18,-0.58,-0.12,-4273,-1220,7451,18,-1,4,0,0,0,-1
4,25003,0.96,-0.00,0.28,-0.08,0.19,-0.56,-0.05,-3333,-518,6109,28,9,7,0,0,0,-1
5,25078,0.83,-0.10,0.48,0.26,-0.93,-1.03,0.08,-8500,-10392,4556,90,-8,5,0,0,0,-1
0,25166,0.93,-0.08,0.20,-0.28,0.58,-0.34,-0.27,-2612,-1902,6630,6,1,0,0,0,0,-1
1,25543,0.98,0.10,-0.13,0.15,-0.33,0.29,0.15,2385,1261,8168,-1,0,-1,0,0,0,-1
2,25579,0.98,0.13,-0.02,0.16,-0.33,0.07,0.25,711,2137,8213,-4,0,0,0,0,0,-1
3,25644,0.81,0.16,0.23,-0.51,1.18,-0.57,0.02,-4315,373,6436,-3,7,-5,0,0,0,-1
4,25722,0.95,0.05,0.29,-0.09,0.23,-0.59,0.05,-3969,380,5274,-5,-2,-1,0,0,0,-1
5,25797,0.79,0.24,0.46,-0.33,1.12,-1.09,0.08,-8030,-10815,4605,91,-3,-7,0,0,0,-1
0,25884,0.93,-0.09,0.21,-0.29,0.59,-0.34,-0.30,-2838,-2474,7092,0,-1,-3,0,0,0,-1
1,26262,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2415,945,8390,-1,0,-1,0,0,0,-1
2,26299,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,603,1791,8522,0,0,0,0,0,0,-1
3,26361,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4267,-30,6467,-1,-1,-1,0,0,0,-1
4,26443,0.95,0.04,0.29,-0.09,0.24,-0.59,0.02,-3786,277,5638,-1,0,-1,0,0,0,-1
5,26517,0.38,0.47,0.20,-0.77,1.90,-1.07,0.05,-8647,-10623,5314,91,-3,0,0,0,0,-1
0,26603,0.93,-0.09,0.21,-0.29,0.60,-0.34,-0.30,-2656,-2296,6977,-1,0,-1,0,0,0,-1
1,26981,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2407,938,8386,0,-1,-1,0,0,0,-1
2,27019,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,607,1802,8542,-1,-1,0,0,0,0,-1
3,27080,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4263,-26,6479,-1,0,-1,0,0,0,-1
4,27163,0.95,0.04,0.29,-0.09,0.24,-0.59,0.03,-3794,269,5638,-1,0,-1,0,0,0,-1
5,27236,-0.21,0.49,-0.16,-0.83,-2.30,-1.07,0.06,-8641,-10621,5305,90,-3,0,0,0,0,-1
0,27322,0.93,-0.09,0.21,-0.29,0.60,-0.34,-0.30,-2653,-2282,6987,-1,-1,-1,0,0,0,-1
1,27700,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2409,932,8391,0,-1,-1,0,0,0,-1
2,27719,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,607,1795,8537,0,0,0,0,0,0,2
3,27799,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4271,-14,6456,0,0,0,0,0,0,2
4,27882,0.95,0.04,0.29,-0.09,0.24,-0.59,0.03,-3787,267,5642,-1,0,-1,0,0,0,2
5,27955,-0.70,0.27,-0.43,-0.50,-1.45,-1.07,0.06,-8649,-10639,5314,91,-3,0,0,0,0,2
0,28041,0.93,-0.09,0.21,-0.29,0.60,-0.34,-0.30,-2660,-2289,6986,-1,-1,-1,0,0,0,2
1,28420,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2398,932,8387,-1,0,0,0,0,0,2
2,28438,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,614,1798,8533,-1,-1,0,0,0,0,2
3,28518,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4272,-27,6463,-1,-1,-1,0,0,0,2
4,28603,0.95,0.05,0.29,-0.09,0.24,-0.59,0.03,-3809,265,5667,-1,0,0,0,0,0,2
5,28674,-0.86,-0.07,-0.51,0.06,0.36,-1.07,0.06,-8647,-10615,5306,91,-3,0,0,0,0,2
0,28760,0.93,-0.09,0.21,-0.29,0.60,-0.35,-0.30,-2653,-2301,6978,-1,0,-1,0,0,0,2
1,29138,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2404,931,8393,0,0,0,0,0,0,2
2,29159,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,615,1784,8530,-1,0,0,0,0,0,2
3,29238,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4262,-22,6473,-1,0,-1,0,0,0,2
4,29323,0.95,0.05,0.29,-0.09,0.24,-0.59,0.04,-3803,275,5657,-1,0,-1,0,0,0,2
5,29392,-0.61,-0.38,-0.34,0.60,1.53,-1.07,0.06,-8645,-10619,5314,90,-3,0,0,0,0,2
0,29477,0.93,-0.09,0.21,-0.29,0.60,-0.35,-0.30,-2649,-2293,6989,0,0,-1,0,0,0,2
1,29857,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2401,931,8398,0,0,0,0,0,0,2
2,29879,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,609,1804,8540,0,0,0,0,0,0,2
3,29957,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4264,-31,6451,-1,0,-1,0,0,0,2
4,30022,0.95,0.05,0.29,-0.09,0.24,-0.59,0.04,-3798,262,5653,-1,0,0,0,0,0,2
5,30112,-0.08,-0.51,-0.01,0.86,2.83,-1.07,0.06,-8655,-10626,5312,91,-3,0,0,0,0,2
0,30195,0.93,-0.09,0.21,-0.29,0.60,-0.35,-0.30,-2656,-2296,6972,-1,0,-1,0,0,0,2
1,30576,0.98,0.07,-0.13,0.15,-0.32,0.28,0.11,2412,937,8392,-1,0,-1,0,0,0,2
2,30599,0.98,0.11,-0.02,0.16,-0.32,0.07,0.21,615,1801,8552,0,0,0,0,0,0,2
3,30674,0.81,0.15,0.24,-0.51,1.20,-0.58,-0.01,-4266,-35,6469,-1,0,0,0,0,0,2
4,30763,0.95,0.05,0.29,-0.09,0.24,-0.59,0.04,-3797,268,5637,-1,0,-1,0,0,0,2
5,30831,0.49,-0.40,0.32,0.71,-1.78,-1.07,0.06,-8646,-10624,5315,90,-3,0,0,0,0,2
